Date,Close,Open,High,Low,Vol.,Change %
"Mar 21, 2022",18.761,18.65,19.06,18.43,8.53M,0.70%
"Mar 20, 2022",18.631,19.4,19.46,18.33,3.88M,-3.97%
"Mar 19, 2022",19.401,18.95,19.77,18.88,5.20M,2.38%
"Mar 18, 2022",18.95,18.75,19.19,18.14,171.29M,1.07%
"Mar 17, 2022",18.75,19.05,19.29,18.64,179.31M,-1.57%
"Mar 16, 2022",19.05,17.81,19.19,17.7,329.62M,6.96%
"Mar 15, 2022",17.81,17.7,18.06,17.06,143.07M,0.62%
"Mar 14, 2022",17.7,17.21,17.84,17.03,164.90M,2.85%
"Mar 13, 2022",17.21,18.13,18.39,17.14,172.25M,-5.13%
"Mar 12, 2022",18.14,17.7,18.71,17.7,238.17M,2.43%
"Mar 11, 2022",17.71,16.97,18.47,16.71,338.53M,4.36%
"Mar 10, 2022",16.97,17.85,17.93,16.7,172.63M,-4.93%
"Mar 09, 2022",17.85,16.98,18.08,16.9,203.58M,5.12%
"Mar 08, 2022",16.98,16.41,17.25,16.32,211.39M,3.41%
"Mar 07, 2022",16.42,16.97,17.13,16.03,242.81M,-3.24%
"Mar 06, 2022",16.97,17.33,17.57,16.54,187.32M,-2.08%
"Mar 05, 2022",17.33,16.79,17.76,16.2,173.53M,3.28%
"Mar 04, 2022",16.78,18.03,18.06,16.509,294.84M,-6.93%
"Mar 03, 2022",18.029,18.61,18.65,17.79,7.92M,-3.12%
"Mar 02, 2022",18.61,18.88,19.25,18.38,17.21M,-1.43%
"Mar 01, 2022",18.881,18.97,19.556,18.36,13.01M,-0.47%
"Feb 28, 2022",18.97,17.481,19.08,16.65,30.68M,8.52%
"Feb 27, 2022",17.481,17.99,18.71,17.1,20.17M,-2.83%
"Feb 26, 2022",17.991,17.251,18.76,17.2,11.52M,4.29%
"Feb 25, 2022",17.251,16.161,17.51,15.81,8.75M,6.74%
"Feb 24, 2022",16.161,15.96,16.632,14.079,46.93M,1.26%
"Feb 23, 2022",15.96,16.62,17.49,15.93,20.71M,-3.97%
"Feb 22, 2022",16.619,16.18,16.69,15.82,8.83M,2.71%
"Feb 21, 2022",16.18,16.91,17.71,16.03,23.16M,-4.32%
"Feb 20, 2022",16.91,17.851,17.87,16.7,13.53M,-5.28%
"Feb 19, 2022",17.852,17.821,18.21,17.35,3.72M,0.12%
"Feb 18, 2022",17.831,18.171,18.58,17.64,6.57M,-1.87%
"Feb 17, 2022",18.171,19.741,20,17.85,16.30M,-7.96%
"Feb 16, 2022",19.742,20.17,20.18,19.07,6.22M,-2.12%
"Feb 15, 2022",20.17,18.691,20.321,18.65,11.22M,7.86%
"Feb 14, 2022",18.701,18.74,18.931,18.03,5.42M,-0.21%
"Feb 13, 2022",18.74,18.82,19.27,18.39,9.65M,-0.32%
"Feb 12, 2022",18.801,18.971,19.401,18.33,6.91M,-0.89%
"Feb 11, 2022",18.97,20.5,20.72,18.588,29.54M,-7.47%
"Feb 10, 2022",20.5,21.931,22.43,20.5,20.44M,-6.53%
"Feb 09, 2022",21.932,21.63,22.221,21.06,5.65M,1.39%
"Feb 08, 2022",21.631,22.35,23.14,21.09,22.02M,-3.22%
"Feb 07, 2022",22.351,21.892,22.69,21.4,20.78M,2.09%
"Feb 06, 2022",21.893,21.331,21.931,20.849,5.15M,2.64%
"Feb 05, 2022",21.331,20.471,22.27,20.31,18.35M,4.20%
"Feb 04, 2022",20.47,18.891,20.491,18.73,18.70M,8.36%
"Feb 03, 2022",18.891,18.77,18.93,18.03,13.59M,0.64%
"Feb 02, 2022",18.771,19.57,20.57,18.599,18.10M,-4.08%
"Feb 01, 2022",19.57,19.361,19.99,19.17,16.63M,1.07%
"Jan 31, 2022",19.362,18.161,19.59,17.15,8.92M,6.62%
"Jan 30, 2022",18.161,18.701,18.99,17.81,5.32M,-2.89%
"Jan 29, 2022",18.701,18.34,19.011,18.08,10.19M,1.97%
"Jan 28, 2022",18.34,18.1,18.47,17.39,15.26M,1.33%
"Jan 27, 2022",18.1,18.051,18.4,17.17,19.22M,0.26%
"Jan 26, 2022",18.053,18.292,20,17.511,15.58M,-1.31%
"Jan 25, 2022",18.292,18.04,19.031,17.39,20.58M,1.40%
"Jan 24, 2022",18.04,18.821,18.821,15.87,42.12M,-4.15%
"Jan 23, 2022",18.821,18.279,19.18,17.74,23.69M,2.97%
"Jan 22, 2022",18.279,19.709,20.09,16.289,48.78M,-7.26%
"Jan 21, 2022",19.709,23.04,23.46,19.13,18.52M,-14.45%
"Jan 20, 2022",23.039,24.061,25.6,22.887,7.29M,-4.36%
"Jan 19, 2022",24.09,25.171,25.29,23.71,13.58M,-4.30%
"Jan 18, 2022",25.172,25.68,26.03,24.27,7.55M,-1.98%
"Jan 17, 2022",25.68,27.69,27.74,25.13,16.81M,-7.26%
"Jan 16, 2022",27.69,27.63,28.45,27.31,14.57M,0.22%
"Jan 15, 2022",27.63,27.75,28.4,26.86,11.35M,-0.36%
"Jan 14, 2022",27.731,25.77,27.86,25.57,9.87M,7.61%
"Jan 13, 2022",25.77,27.32,27.67,25.71,15.80M,-5.57%
"Jan 12, 2022",27.292,25.551,27.571,25.46,8.05M,6.81%
"Jan 11, 2022",25.551,23.72,25.981,23.51,19.53M,7.44%
"Jan 10, 2022",23.78,24.629,25.2,22.489,24.19M,-3.33%
"Jan 09, 2022",24.6,23.98,25.29,23.73,15.50M,2.59%
"Jan 08, 2022",23.98,24.83,25.54,23.18,20.66M,-3.43%
"Jan 07, 2022",24.831,26.749,26.83,24.359,15.25M,-7.17%
"Jan 06, 2022",26.747,26.699,27.32,25.54,12.03M,0.11%
"Jan 05, 2022",26.717,28.69,30.37,25.139,15.02M,-6.88%
"Jan 04, 2022",28.69,30.1,30.57,28.69,22.88M,-4.68%
"Jan 03, 2022",30.1,29.681,30.87,28.65,24.55M,1.41%
"Jan 02, 2022",29.681,28.59,30.58,27.83,9.37M,3.82%
"Jan 01, 2022",28.59,26.688,28.592,26.688,10.92M,7.12%
"Dec 31, 2021",26.689,27.56,28.12,26.269,19.78M,-3.16%
"Dec 30, 2021",27.56,26.8,28.38,26.23,16.20M,2.83%
"Dec 29, 2021",26.8,27.82,28.95,26.567,19.77M,-3.67%
"Dec 28, 2021",27.821,30.94,30.96,27.566,16.54M,-10.08%
"Dec 27, 2021",30.941,31.311,32.762,30.851,9.29M,-1.19%
"Dec 26, 2021",31.312,28.831,31.732,28.29,9.95M,8.47%
"Dec 25, 2021",28.867,28.12,29.101,27.97,4.43M,2.69%
"Dec 24, 2021",28.11,29.13,29.63,27.871,26.19M,-3.50%
"Dec 23, 2021",29.13,27.22,29.76,26.74,22.41M,7.02%
"Dec 22, 2021",27.22,25.18,28.2,24.99,22.26M,8.10%
"Dec 21, 2021",25.18,24.051,25.59,23.75,47.08M,4.70%
"Dec 20, 2021",24.051,24.781,25,23.309,14.81M,-2.95%
"Dec 19, 2021",24.781,25.481,25.84,24.67,11.79M,-2.75%
"Dec 18, 2021",25.481,24.643,25.71,24.23,15.38M,3.35%
"Dec 17, 2021",24.655,26.011,26.2,24.258,11.61M,-5.28%
"Dec 16, 2021",26.031,27.122,27.81,25.8,15.28M,-4.02%
"Dec 15, 2021",27.122,26.181,28.002,24.32,28.62M,3.59%
"Dec 14, 2021",26.182,25.998,26.67,25.01,11.01M,0.71%
"Dec 13, 2021",25.996,29.598,29.81,25.598,11.70M,-12.17%
"Dec 12, 2021",29.6,27.76,30.02,27.32,12.10M,6.87%
"Dec 11, 2021",27.696,26.389,28.15,25.85,8.66M,4.95%
"Dec 10, 2021",26.389,26.911,28.401,25.76,24.00M,-1.94%
"Dec 09, 2021",26.911,29.802,30.09,26.81,19.40M,-9.70%
"Dec 08, 2021",29.804,30.49,30.6,28.051,10.95M,-2.29%
"Dec 07, 2021",30.502,28.191,31.402,27.7,14.11M,8.19%
"Dec 06, 2021",28.192,28.32,28.912,24.879,33.42M,-0.45%
"Dec 05, 2021",28.321,29.458,29.72,26.47,12.56M,-3.86%
"Dec 04, 2021",29.458,33.698,33.84,24.543,51.41M,-12.58%
"Dec 03, 2021",33.696,35.779,36.791,32.707,10.08M,-5.82%
"Dec 02, 2021",35.778,36.77,36.77,35.07,6.11M,-2.70%
"Dec 01, 2021",36.77,37.883,38.77,36.281,14.33M,-2.94%
"Nov 30, 2021",37.885,37.112,39.321,35.46,10.65M,2.08%
"Nov 29, 2021",37.114,35.791,37.53,35.45,8.47M,3.70%
"Nov 28, 2021",35.791,35.17,35.811,32.261,21.78M,1.77%
"Nov 27, 2021",35.17,34.457,35.921,34.45,14.06M,2.09%
"Nov 26, 2021",34.449,39.431,39.61,33.911,34.77M,-12.63%
"Nov 25, 2021",39.43,38.309,40.911,38.06,15.20M,2.92%
"Nov 24, 2021",38.31,40.78,40.9,38.089,15.07M,-6.06%
"Nov 23, 2021",40.78,39.472,41.451,38.61,14.45M,3.31%
"Nov 22, 2021",39.474,41.942,42.12,38.83,9.36M,-6.26%
"Nov 21, 2021",42.108,42.07,43.562,40.65,13.72M,0.09%
"Nov 20, 2021",42.07,41.222,42.09,39.891,12.02M,2.05%
"Nov 19, 2021",41.224,39.021,42.242,38.41,9.82M,5.65%
"Nov 18, 2021",39.021,42.761,43.27,37.62,30.26M,-8.74%
"Nov 17, 2021",42.761,40.841,42.761,38.87,23.98M,4.70%
"Nov 16, 2021",40.841,44.761,44.761,38.454,41.15M,-8.76%
"Nov 15, 2021",44.761,46.361,47.45,44.54,13.58M,-3.45%
"Nov 14, 2021",46.361,47.061,47.82,45.04,9.56M,-1.57%
"Nov 13, 2021",47.1,45.891,47.529,44.89,12.48M,2.63%
"Nov 12, 2021",45.891,47.529,47.71,44.061,22.32M,-3.46%
"Nov 11, 2021",47.536,46.86,49.421,45.6,65.95M,1.44%
"Nov 10, 2021",46.861,50.75,52.049,42.726,40.97M,-7.66%
"Nov 09, 2021",50.75,53.344,53.348,50.579,21.40M,-4.85%
"Nov 08, 2021",53.337,52.18,53.85,51.66,8.99M,2.22%
"Nov 07, 2021",52.181,51.972,53.5,51.32,7.65M,0.40%
"Nov 06, 2021",51.972,51.76,52.39,49.001,16.84M,0.43%
"Nov 05, 2021",51.749,53.843,53.9,50.593,9.61M,-3.89%
"Nov 04, 2021",53.843,53.301,55,52.19,29.21M,1.01%
"Nov 03, 2021",53.303,51.65,54.52,49.17,35.56M,3.39%
"Nov 02, 2021",51.553,49.982,53.28,48.04,40.94M,3.04%
"Nov 01, 2021",50.03,42.732,51.501,41.74,49.36M,17.08%
"Oct 31, 2021",42.731,42.691,43.35,41.052,6.76M,0.08%
"Oct 30, 2021",42.696,44.201,44.3,42.16,42.39M,-3.14%
"Oct 29, 2021",44.081,41.84,44.326,41.65,18.41M,5.55%
"Oct 28, 2021",41.763,40.451,43.09,39.92,12.28M,3.39%
"Oct 27, 2021",40.393,44.922,45.74,39.046,19.01M,-9.99%
"Oct 26, 2021",44.875,44.55,46,43.429,19.46M,0.73%
"Oct 25, 2021",44.55,42.301,44.788,42.12,95.66M,5.29%
"Oct 24, 2021",42.311,43.988,44.16,41.35,7.72M,-3.82%
"Oct 23, 2021",43.99,43.499,44.76,43.09,12.74M,1.13%
"Oct 22, 2021",43.499,42.831,46.35,42.73,33.17M,1.56%
"Oct 21, 2021",42.833,44.408,45.5,42.002,16.14M,-3.55%
"Oct 20, 2021",44.409,41.36,45.18,41.09,27.69M,7.37%
"Oct 19, 2021",41.36,41.18,41.619,40.09,18.52M,0.40%
"Oct 18, 2021",41.195,42.109,43.24,40.281,66.20M,-2.17%
"Oct 17, 2021",42.108,41.681,42.85,39.689,11.21M,1.02%
"Oct 16, 2021",41.682,43.32,44.72,41.321,14.99M,-3.78%
"Oct 15, 2021",43.32,40.75,44.189,39.48,45.51M,6.31%
"Oct 14, 2021",40.75,41.67,42.46,39.43,41.30M,-2.22%
"Oct 13, 2021",41.676,35.148,43.038,33.65,184.50M,18.58%
"Oct 12, 2021",35.146,34.12,35.419,32.1,14.51M,3.01%
"Oct 11, 2021",34.12,34.431,36.08,33.27,23.54M,-0.90%
"Oct 10, 2021",34.431,36.311,37.41,34.219,27.07M,-5.18%
"Oct 09, 2021",36.312,33.292,36.891,33.01,13.53M,9.07%
"Oct 08, 2021",33.291,33.95,34.479,33.08,34.42M,-1.94%
"Oct 07, 2021",33.95,32.22,35.252,30.98,42.24M,5.36%
"Oct 06, 2021",32.223,31.4,33.041,29.15,15.52M,2.62%
"Oct 05, 2021",31.4,31.141,32.13,30.63,17.62M,0.83%
"Oct 04, 2021",31.141,32.1,32.1,30.1,19.24M,-2.99%
"Oct 03, 2021",32.1,32.01,32.681,31.32,16.31M,0.19%
"Oct 02, 2021",32.04,31.943,33.38,31.55,18.05M,0.30%
"Oct 01, 2021",31.945,28.609,32.319,28.51,15.10M,11.66%
"Sep 30, 2021",28.608,27.279,28.941,27.15,9.10M,4.88%
"Sep 29, 2021",27.278,26.301,28.55,26.13,11.06M,3.60%
"Sep 28, 2021",26.33,27.692,28.37,26.16,20.54M,-4.92%
"Sep 27, 2021",27.694,28.87,30.23,27.59,12.05M,-4.07%
"Sep 26, 2021",28.87,29.821,29.99,26.779,38.51M,-3.22%
"Sep 25, 2021",29.831,30.82,32.18,29.47,27.60M,-3.22%
"Sep 24, 2021",30.823,33.433,33.5,28.049,30.38M,-7.81%
"Sep 23, 2021",33.433,31.582,33.572,30.371,28.64M,5.86%
"Sep 22, 2021",31.583,26.312,31.98,25.93,19.94M,20.03%
"Sep 21, 2021",26.313,28.251,30.34,25.519,26.90M,-6.86%
"Sep 20, 2021",28.251,33.82,33.89,26.898,59.24M,-16.47%
"Sep 19, 2021",33.819,34.861,34.87,33.031,16.24M,-2.99%
"Sep 18, 2021",34.86,33.05,35.86,32.52,20.79M,5.73%
"Sep 17, 2021",32.97,35.55,36.93,32.23,15.01M,-7.13%
"Sep 16, 2021",35.5,36.52,36.96,34.13,14.59M,-2.61%
"Sep 15, 2021",36.45,37.36,37.97,35.59,12.91M,-2.25%
"Sep 14, 2021",37.29,34.9,38.74,34.11,48.90M,6.97%
"Sep 13, 2021",34.86,35.8,37.91,31.87,102.63M,-2.79%
"Sep 12, 2021",35.86,31.57,36.39,30.71,-,13.59%
"Sep 11, 2021",31.57,29.21,32.04,28.28,-,8.26%
"Sep 10, 2021",29.16,29.84,32.63,28.01,-,-2.05%
"Sep 09, 2021",29.77,27.75,31.81,27.03,-,7.51%
"Sep 08, 2021",27.69,27.96,28.87,25.25,-,-0.47%
"Sep 07, 2021",27.82,34.41,35.67,22.82,-,-18.99%
"Sep 06, 2021",34.34,34.43,35.07,32.4,-,-0.26%
"Sep 05, 2021",34.43,32.41,34.77,32.01,-,6.33%
"Sep 04, 2021",32.38,33.57,34.06,32.02,-,-3.54%
"Sep 03, 2021",33.57,31.79,34,31.05,-,5.63%
"Sep 02, 2021",31.78,33.17,33.19,31.35,-,-4.25%
"Sep 01, 2021",33.19,31.33,33.82,29.67,-,5.80%
"Aug 31, 2021",31.37,26.03,31.92,25.65,-,20.61%
"Aug 30, 2021",26.01,25.68,27.52,24.35,-,1.13%
"Aug 29, 2021",25.72,25.96,26.45,25.29,-,-0.89%
"Aug 28, 2021",25.95,26.53,26.75,25.48,-,-2.30%
"Aug 27, 2021",26.56,23.91,26.75,23.46,-,11.08%
"Aug 26, 2021",23.91,25.981,26.386,23.5,-,-7.97%
"Aug 25, 2021",25.982,25.07,26.537,24.517,-,3.51%
"Aug 24, 2021",25.1,27.875,28.172,24.401,-,-10.06%
"Aug 23, 2021",27.908,27.68,28.617,27.377,-,0.84%
"Aug 22, 2021",27.676,27.858,28.509,26.546,-,-0.73%
"Aug 21, 2021",27.879,28.183,29.327,27.519,-,-0.93%
"Aug 20, 2021",28.142,26.603,28.456,26.12,-,5.86%
"Aug 19, 2021",26.584,23.876,26.829,23.483,-,11.31%
"Aug 18, 2021",23.882,23.505,25.151,22.5,-,1.56%
"Aug 17, 2021",23.516,24.416,27.384,23.052,-,-3.82%
"Aug 16, 2021",24.449,23.163,25.672,22.879,-,5.58%
"Aug 15, 2021",23.156,22.832,23.325,21.862,-,1.30%
"Aug 14, 2021",22.859,22.719,23.46,21.782,-,0.64%
"Aug 13, 2021",22.713,20.766,22.727,20.537,-,9.48%
"Aug 12, 2021",20.747,21.348,22.281,19.912,-,-3.06%
"Aug 11, 2021",21.402,20.609,22.444,20.561,-,3.79%
"Aug 10, 2021",20.62,20.577,21.392,20.115,-,0.20%
"Aug 09, 2021",20.579,19.653,21.225,18.72,-,4.65%
"Aug 08, 2021",19.665,20.953,21.205,19.219,-,-6.17%
"Aug 07, 2021",20.958,20.416,21.659,20.055,-,2.79%
"Aug 06, 2021",20.389,19.124,20.799,18.547,-,6.64%
"Aug 05, 2021",19.12,19.167,19.45,17.882,-,-0.17%
"Aug 04, 2021",19.153,17.414,19.563,17.111,-,9.92%
"Aug 03, 2021",17.424,17.98,18.507,16.841,-,-3.23%
"Aug 02, 2021",18.006,18.427,18.933,17.601,-,-2.30%
"Aug 01, 2021",18.43,16.771,19.887,16.569,-,9.89%
"Jul 31, 2021",16.771,15.817,16.999,15.6,-,6.23%
"Jul 30, 2021",15.788,15.256,15.839,14.419,-,3.53%
"Jul 29, 2021",15.25,14.531,15.385,14.278,-,5.01%
"Jul 28, 2021",14.522,14.365,14.735,13.956,-,1.00%
"Jul 27, 2021",14.378,13.914,14.531,13.383,-,3.24%
"Jul 26, 2021",13.927,13.73,15.292,13.643,-,1.38%
"Jul 25, 2021",13.737,13.625,13.737,13.091,-,0.63%
"Jul 24, 2021",13.651,13.407,13.734,13.127,-,1.97%
"Jul 23, 2021",13.387,13.15,13.497,12.336,-,1.74%
"Jul 22, 2021",13.158,12.336,13.351,11.841,-,6.78%
"Jul 21, 2021",12.322,10.953,12.833,10.683,-,12.45%
"Jul 20, 2021",10.958,11.438,11.549,10.38,-,-4.25%
"Jul 19, 2021",11.444,12.635,12.723,11.37,-,-9.53%
"Jul 18, 2021",12.65,12.294,12.908,12.265,-,3.03%
"Jul 17, 2021",12.278,12.008,12.734,11.735,-,2.15%
"Jul 16, 2021",12.019,13.097,13.311,12.017,-,-8.29%
"Jul 15, 2021",13.106,13.8,14.102,12.749,-,-5.04%
"Jul 14, 2021",13.802,14.204,14.204,13.181,-,-2.75%
"Jul 13, 2021",14.192,14.849,15.096,14.023,-,-4.66%
"Jul 12, 2021",14.886,15.493,15.643,14.424,-,-3.79%
"Jul 11, 2021",15.472,15.294,15.702,15.142,-,1.21%
"Jul 10, 2021",15.287,15.685,15.989,15.05,-,-2.43%
"Jul 09, 2021",15.668,14.98,15.908,14.869,-,2.06%
"Jul 08, 2021",15.352,16.804,16.874,15.131,-,-8.98%
"Jul 07, 2021",16.866,16.109,17.662,16.109,-,7.71%
"Jul 06, 2021",15.658,15.217,15.944,15.217,-,2.84%
"Jul 05, 2021",15.226,15.967,15.967,14.937,-,-4.72%
"Jul 04, 2021",15.98,15.859,16.529,15.679,-,2.41%
"Jul 03, 2021",15.604,15.29,15.624,15.029,-,1.95%
"Jul 02, 2021",15.306,15.176,15.306,14.65,-,0.70%
"Jul 01, 2021",15.2,16.4,16.4,15.041,-,-7.17%
"Jun 30, 2021",16.374,16.295,16.495,15.254,-,1.01%
"Jun 29, 2021",16.21,15.83,16.95,15.83,-,2.93%
"Jun 28, 2021",15.749,15.029,15.99,14.751,-,5.06%
"Jun 27, 2021",14.991,14.523,14.991,14.154,-,3.35%
"Jun 26, 2021",14.505,14.423,14.807,13.806,-,0.41%
"Jun 25, 2021",14.446,16.251,16.383,14.446,-,-10.95%
"Jun 24, 2021",16.223,15.78,16.504,14.912,-,2.76%
"Jun 23, 2021",15.787,14.643,16.373,14.643,-,7.88%
"Jun 22, 2021",14.634,15.795,16.603,13.782,-,-7.33%
"Jun 21, 2021",15.791,20.649,20.649,15.791,-,-23.36%
"Jun 20, 2021",20.605,20.253,20.929,19.322,-,1.78%
"Jun 19, 2021",20.244,21.387,21.588,20.244,-,-5.22%
"Jun 18, 2021",21.359,22.533,22.533,20.593,-,-5.08%
"Jun 17, 2021",22.503,23.022,23.876,22.158,-,-2.22%
"Jun 16, 2021",23.015,23.884,24.345,22.918,-,-3.91%
"Jun 15, 2021",23.952,25.87,25.87,23.952,-,-7.36%
"Jun 14, 2021",25.856,22.162,25.856,21.514,-,17.26%
"Jun 13, 2021",22.05,20.742,22.163,20.217,-,6.47%
"Jun 12, 2021",20.71,20.837,21.021,19.89,-,-1.16%
"Jun 11, 2021",20.952,22.683,22.897,20.66,-,-7.37%
"Jun 10, 2021",22.618,23.284,24.173,22.581,-,-2.45%
"Jun 09, 2021",23.187,21.619,23.187,20.652,-,6.95%
"Jun 08, 2021",21.68,21.662,21.82,20.258,-,0.16%
"Jun 07, 2021",21.645,24.191,25.179,21.645,-,-10.50%
"Jun 06, 2021",24.185,23.707,24.381,23.707,-,1.69%
"Jun 05, 2021",23.782,25.092,26.11,23.63,-,-4.87%
"Jun 04, 2021",25,26.891,26.923,23.935,-,-7.31%
"Jun 03, 2021",26.971,25.837,27.961,25.837,-,4.05%
"Jun 02, 2021",25.921,22.907,26.665,22.907,-,13.48%
"Jun 01, 2021",22.841,23.227,23.5,22.189,-,-2.32%
"May 31, 2021",23.384,20.314,23.384,19.481,-,14.30%
"May 30, 2021",20.458,19.88,20.995,18.966,-,2.92%
"May 29, 2021",19.877,21.38,22.078,19.106,-,-6.84%
"May 28, 2021",21.337,23.82,24.675,20.676,-,-10.93%
"May 27, 2021",23.954,24.486,24.486,22.18,-,-2.20%
"May 26, 2021",24.492,22.229,24.492,22.229,-,10.50%
"May 25, 2021",22.164,23.119,23.119,20.41,-,-4.46%
"May 24, 2021",23.199,18.03,23.326,17.795,-,29.83%
"May 23, 2021",17.869,22.03,22.956,15,-,-18.83%
"May 22, 2021",22.014,24.245,24.305,20.849,-,-9.79%
"May 21, 2021",24.404,29.032,30.447,22.016,-,-15.64%
"May 20, 2021",28.927,25.32,30.18,24.212,-,15.70%
"May 19, 2021",25.001,40.765,40.765,24.065,-,-38.44%
"May 18, 2021",40.612,38.714,41.363,37.881,-,4.90%
"May 17, 2021",38.716,42.353,42.353,37.334,-,-8.74%
"May 16, 2021",42.426,43.619,46.269,40.062,-,-2.51%
"May 15, 2021",43.517,47.919,49.469,43.313,-,-9.27%
"May 14, 2021",47.962,39.982,47.962,39.982,-,19.94%
"May 13, 2021",39.988,34.975,40.239,34.975,-,15.95%
"May 12, 2021",34.488,38.635,41.683,34.488,-,-10.78%
"May 11, 2021",38.653,36.335,38.653,35.796,-,5.96%
"May 10, 2021",36.48,40.345,41.435,35.237,-,-9.51%
"May 09, 2021",40.312,39.896,40.44,38.586,-,1.11%
"May 08, 2021",39.869,39.807,40.257,39.447,-,0.00%
"May 07, 2021",39.87,41.626,41.734,39.87,-,-4.08%
"May 06, 2021",41.565,40.517,42.417,39.142,-,2.72%
"May 05, 2021",40.466,36.148,40.466,36.103,-,12.04%
"May 04, 2021",36.119,37.25,37.25,35.772,-,-3.01%
"May 03, 2021",37.239,36.601,37.875,36.601,-,1.58%
"May 02, 2021",36.659,36.896,37.107,35.847,-,-0.61%
"May 01, 2021",36.885,36.401,37.153,36.198,-,1.01%
"Apr 30, 2021",36.516,35.98,36.516,35.668,-,1.49%
"Apr 29, 2021",35.981,33.986,35.981,33.263,-,5.99%
"Apr 28, 2021",33.946,34.831,34.86,33.177,-,-2.68%
"Apr 27, 2021",34.882,33.42,34.882,33.42,-,4.43%
"Apr 26, 2021",33.402,29.84,33.402,29.84,-,12.26%
"Apr 25, 2021",29.753,29.071,30.877,28.676,-,2.59%
"Apr 24, 2021",29.001,32.275,32.275,29.001,-,-10.07%
"Apr 23, 2021",32.249,32.893,32.893,28.876,-,-2.14%
"Apr 22, 2021",32.955,33.783,35.895,32.955,-,-2.47%
"Apr 21, 2021",33.791,35.504,35.934,33.791,-,-4.75%
"Apr 20, 2021",35.477,34.859,35.477,32.955,-,2.09%
"Apr 19, 2021",34.749,37.36,38.276,34.63,-,-7.00%
"Apr 18, 2021",37.363,42.168,42.168,34.202,-,-11.35%
"Apr 17, 2021",42.148,41.412,46.91,41.412,-,1.80%
"Apr 16, 2021",41.404,43.444,43.444,41.335,-,-4.82%
"Apr 15, 2021",43.501,42.62,43.572,41.78,-,2.23%
"Apr 14, 2021",42.554,43.116,43.903,41.216,-,-0.92%
"Apr 13, 2021",42.948,40.53,42.948,40.307,-,6.18%
"Apr 12, 2021",40.45,41.377,41.377,40.069,-,-2.11%
"Apr 11, 2021",41.32,41.727,41.727,40.273,-,-0.64%
"Apr 10, 2021",41.587,40.832,42.447,40.717,-,2.00%
"Apr 09, 2021",40.771,41.339,41.512,40.56,-,-1.31%
"Apr 08, 2021",41.313,39.613,41.313,39.613,-,4.56%
"Apr 07, 2021",39.509,43.407,43.407,38.341,-,-8.81%
"Apr 06, 2021",43.325,45.8,45.8,42.312,-,-5.20%
"Apr 05, 2021",45.7,44.48,45.7,42.306,-,3.29%
"Apr 04, 2021",44.243,41.03,44.707,41.03,-,6.88%
"Apr 03, 2021",41.393,41.105,45.393,41.105,-,0.90%
"Apr 02, 2021",41.026,37.465,41.026,37.071,-,9.68%
"Apr 01, 2021",37.405,37.009,38.347,36.431,-,1.02%
"Mar 31, 2021",37.027,33.994,37.171,33.623,-,8.95%
"Mar 30, 2021",33.985,34.369,34.437,33.558,-,-1.11%
"Mar 29, 2021",34.368,32.233,34.648,32.035,-,6.64%
"Mar 28, 2021",32.228,32.715,32.83,31.583,-,-1.15%
"Mar 27, 2021",32.602,33.195,33.218,31.733,-,-1.68%
"Mar 26, 2021",33.16,29.871,33.16,29.871,-,11.25%
"Mar 25, 2021",29.807,30.282,30.762,29.205,-,-1.76%
"Mar 24, 2021",30.342,34.156,36.114,30.327,-,-11.34%
"Mar 23, 2021",34.223,35.352,35.867,34.223,-,-2.91%
"Mar 22, 2021",35.25,36.728,37.595,35.25,-,-3.97%
"Mar 21, 2021",36.709,37.217,38.014,36.496,-,-1.44%
"Mar 20, 2021",37.247,38.17,39.854,37.247,-,-2.37%
"Mar 19, 2021",38.152,35.314,38.315,35.239,-,8.01%
"Mar 18, 2021",35.323,36.21,36.627,35.323,-,-2.22%
"Mar 17, 2021",36.125,35.434,36.183,34.651,-,2.11%
"Mar 16, 2021",35.378,34.213,35.378,33.238,-,3.27%
"Mar 15, 2021",34.257,36.516,38.01,34.257,-,-6.35%
"Mar 14, 2021",36.581,37.172,37.805,36.581,-,-1.49%
"Mar 13, 2021",37.134,35.974,37.972,35.118,-,3.18%
"Mar 12, 2021",35.989,36.964,36.964,34.947,-,-2.45%
"Mar 11, 2021",36.892,37.679,37.902,36.15,-,-1.73%
"Mar 10, 2021",37.541,38.211,39.25,37.108,-,-1.62%
"Mar 09, 2021",38.161,35.001,38.223,35.001,-,9.29%
"Mar 08, 2021",34.918,35.113,35.515,33.625,-,-0.55%
"Mar 07, 2021",35.111,33.433,35.111,33.433,-,5.21%
"Mar 06, 2021",33.373,33.619,33.7,32.686,-,-0.81%
"Mar 05, 2021",33.646,35.24,35.24,32.603,-,-4.60%
"Mar 04, 2021",35.266,37.037,38.033,34.775,-,-4.94%
"Mar 03, 2021",37.098,36.134,38.527,36.134,-,2.76%
"Mar 02, 2021",36.103,35.8,37.251,35.085,-,1.30%
"Mar 01, 2021",35.639,33.886,35.639,33.231,-,5.60%
"Feb 28, 2021",33.749,33.271,33.749,30.461,-,0.80%
"Feb 27, 2021",33.48,31.522,35.096,31.522,-,6.43%
"Feb 26, 2021",31.459,31.235,32.541,28.295,-,1.62%
"Feb 25, 2021",30.957,33.659,34.359,30.957,-,-8.04%
"Feb 24, 2021",33.663,34.565,36.667,32.705,-,-2.62%
