Date,Close,Open,High,Low,Vol.,Change %
"Apr 21, 2022",2.0256,2.1037,2.1625,1.9946,25.57M,-3.71%
"Apr 20, 2022",2.1037,2.164,2.2295,2.0711,36.64M,-2.80%
"Apr 19, 2022",2.1644,2.0861,2.2007,2.0651,32.53M,3.75%
"Apr 18, 2022",2.0861,2.0537,2.0961,1.9617,24.83M,1.57%
"Apr 17, 2022",2.0539,2.1513,2.1561,2.0392,12.85M,-4.53%
"Apr 16, 2022",2.1513,2.1447,2.1884,2.1112,12.46M,0.31%
"Apr 15, 2022",2.1447,2.1192,2.1529,2.1035,12.91M,1.20%
"Apr 14, 2022",2.1192,2.1992,2.2367,2.0955,17.81M,-3.64%
"Apr 13, 2022",2.1992,2.1515,2.2164,2.1081,19.32M,2.22%
"Apr 12, 2022",2.1515,2.0567,2.1951,2.0465,27.31M,4.69%
"Apr 11, 2022",2.0551,2.2641,2.2815,2.0382,33.46M,-9.23%
"Apr 10, 2022",2.2641,2.338,2.3528,2.2581,12.96M,-3.22%
"Apr 09, 2022",2.3396,2.2689,2.3418,2.2629,13.81M,3.12%
"Apr 08, 2022",2.2689,2.4159,2.4412,2.2475,25.39M,-6.09%
"Apr 07, 2022",2.4159,2.331,2.433,2.2924,25.96M,3.64%
"Apr 06, 2022",2.331,2.56,2.5618,2.3172,60.22M,-8.94%
"Apr 05, 2022",2.5599,2.6581,2.6859,2.5524,30.99M,-3.75%
"Apr 04, 2022",2.6595,2.725,2.7455,2.5538,40.97M,-2.40%
"Apr 03, 2022",2.7248,2.6377,2.7669,2.601,36.62M,3.30%
"Apr 02, 2022",2.6377,2.6478,2.7669,2.6175,47.47M,-0.38%
"Apr 01, 2022",2.6478,2.6108,2.682,2.4603,46.37M,1.42%
"Mar 31, 2022",2.6108,2.7011,2.8415,2.5821,62.28M,-3.34%
"Mar 30, 2022",2.7011,2.6962,2.7471,2.6054,35.71M,0.19%
"Mar 29, 2022",2.6959,2.6761,2.7841,2.6306,37.42M,0.74%
"Mar 28, 2022",2.6761,2.7384,2.8179,2.6534,44.35M,-2.27%
"Mar 27, 2022",2.7382,2.6174,2.742,2.5834,28.30M,4.61%
"Mar 26, 2022",2.6176,2.5903,2.6277,2.5515,15.12M,1.05%
"Mar 25, 2022",2.5904,2.6947,2.7208,2.5718,33.92M,-3.86%
"Mar 24, 2022",2.6943,2.5375,2.7094,2.5375,52.38M,6.25%
"Mar 23, 2022",2.5357,2.4327,2.5515,2.4036,34.50M,4.23%
"Mar 22, 2022",2.4327,2.4042,2.4917,2.3901,27.94M,1.13%
"Mar 21, 2022",2.4054,2.3987,2.4694,2.3567,24.37M,0.28%
"Mar 20, 2022",2.3987,2.5066,2.5093,2.3735,22.17M,-4.27%
"Mar 19, 2022",2.5058,2.4502,2.5538,2.4268,31.53M,2.27%
"Mar 18, 2022",2.4501,2.4374,2.4633,2.3507,53.07M,0.52%
"Mar 17, 2022",2.4374,2.4918,2.5297,2.4161,71.91M,-2.17%
"Mar 16, 2022",2.4916,2.2721,2.5008,2.2471,123.48M,9.66%
"Mar 15, 2022",2.2721,2.3057,2.3245,2.2281,46.63M,-1.46%
"Mar 14, 2022",2.3058,2.251,2.319,2.2249,50.91M,2.26%
"Mar 13, 2022",2.2549,2.3096,2.4451,2.233,70.19M,-2.37%
"Mar 12, 2022",2.3096,2.3051,2.3582,2.3028,27.56M,0.20%
"Mar 11, 2022",2.305,2.3705,2.408,2.2983,49.26M,-2.77%
"Mar 10, 2022",2.3705,2.4944,2.5109,2.3266,59.02M,-4.92%
"Mar 09, 2022",2.4931,2.3923,2.5459,2.387,70.24M,4.12%
"Mar 08, 2022",2.3944,2.358,2.4405,2.3385,54.06M,1.54%
"Mar 07, 2022",2.358,2.4172,2.5217,2.3013,74.32M,-2.45%
"Mar 06, 2022",2.4172,2.5583,2.5923,2.4127,53.42M,-5.56%
"Mar 05, 2022",2.5596,2.478,2.5708,2.4079,53.36M,3.29%
"Mar 04, 2022",2.478,2.6387,2.6413,2.4361,88.54M,-6.09%
"Mar 03, 2022",2.6387,2.7517,2.7649,2.5819,33.38M,-4.10%
"Mar 02, 2022",2.7516,2.839,2.8536,2.7076,45.87M,-3.08%
"Mar 01, 2022",2.839,2.8469,2.9229,2.7476,65.74M,-0.28%
"Feb 28, 2022",2.8469,2.5573,2.8647,2.4569,62.07M,11.54%
"Feb 27, 2022",2.5523,2.6805,2.7483,2.5058,57.24M,-4.78%
"Feb 26, 2022",2.6805,2.74,2.828,2.6517,37.13M,-2.21%
"Feb 25, 2022",2.7411,2.5881,2.7782,2.54,63.66M,5.76%
"Feb 24, 2022",2.5918,2.5541,2.6764,2.2008,127.58M,1.47%
"Feb 23, 2022",2.5541,2.6482,2.8064,2.5512,64.71M,-3.55%
"Feb 22, 2022",2.6481,2.4812,2.6487,2.3822,68.34M,6.73%
"Feb 21, 2022",2.4811,2.6932,2.9496,2.4594,97.68M,-7.68%
"Feb 20, 2022",2.6875,2.8873,2.8875,2.6129,37.77M,-6.92%
"Feb 19, 2022",2.8873,2.9683,3.0336,2.8137,30.86M,-2.73%
"Feb 18, 2022",2.9683,3.0756,3.1748,2.9185,48.84M,-3.68%
"Feb 17, 2022",3.0818,3.2593,3.3727,3.0151,74.10M,-5.42%
"Feb 16, 2022",3.2585,3.3341,3.3998,3.1673,65.83M,-2.25%
"Feb 15, 2022",3.3337,2.8412,3.3337,2.8327,57.41M,17.33%
"Feb 14, 2022",2.8412,2.8209,2.8897,2.7179,28.67M,0.72%
"Feb 13, 2022",2.8209,2.9077,2.9692,2.7667,31.16M,-2.97%
"Feb 12, 2022",2.9073,2.9164,3.0172,2.8233,41.78M,-0.32%
"Feb 11, 2022",2.9167,3.137,3.2697,2.8599,50.59M,-7.07%
"Feb 10, 2022",3.1385,3.3436,3.3567,3.0913,61.23M,-6.13%
"Feb 09, 2022",3.3435,3.4618,3.5457,3.256,60.40M,-3.39%
"Feb 08, 2022",3.461,3.2837,3.4835,3.1146,78.17M,5.40%
"Feb 07, 2022",3.2835,3.2982,3.4459,3.2214,81.48M,-0.44%
"Feb 06, 2022",3.2981,3.0149,3.3823,3.013,94.57M,9.39%
"Feb 05, 2022",3.0149,2.8108,3.0986,2.7765,79.57M,7.26%
"Feb 04, 2022",2.8108,2.67,2.8148,2.5788,49.90M,5.30%
"Feb 03, 2022",2.6695,2.5395,2.6822,2.4411,50.92M,5.12%
"Feb 02, 2022",2.5395,2.6825,2.7385,2.5058,43.48M,-5.32%
"Feb 01, 2022",2.6823,2.8213,2.8896,2.6584,56.92M,-4.81%
"Jan 31, 2022",2.8177,2.506,2.851,2.3672,106.54M,12.44%
"Jan 30, 2022",2.5059,2.3686,2.5601,2.3572,62.26M,5.69%
"Jan 29, 2022",2.371,2.2813,2.4139,2.2722,42.45M,3.93%
"Jan 28, 2022",2.2813,2.2545,2.3138,2.1662,53.41M,1.17%
"Jan 27, 2022",2.2548,2.1594,2.3488,2.0316,84.31M,4.42%
"Jan 26, 2022",2.1595,2.1026,2.3617,2.0651,77.02M,2.71%
"Jan 25, 2022",2.1025,2.0821,2.167,2.011,47.04M,0.97%
"Jan 24, 2022",2.0824,2.1184,2.13,1.814,72.99M,-1.70%
"Jan 23, 2022",2.1185,2.0377,2.1558,1.9947,57.79M,3.74%
"Jan 22, 2022",2.0421,2.2197,2.2623,1.7098,111.16M,-8.00%
"Jan 21, 2022",2.2198,2.6348,2.7005,2.1472,71.79M,-15.79%
"Jan 20, 2022",2.636,2.7298,2.8892,2.6175,32.52M,-3.49%
"Jan 19, 2022",2.7312,2.8592,2.8947,2.705,25.91M,-4.48%
"Jan 18, 2022",2.8592,2.9034,2.927,2.7752,29.85M,-1.53%
"Jan 17, 2022",2.9035,3.1187,3.1804,2.8632,42.93M,-6.90%
"Jan 16, 2022",3.1187,2.989,3.192,2.9288,44.66M,4.34%
"Jan 15, 2022",2.989,2.9579,3.0614,2.916,28.15M,1.06%
"Jan 14, 2022",2.9576,2.8947,3.0145,2.8177,32.80M,2.17%
"Jan 13, 2022",2.8947,3.0834,3.0985,2.8846,38.27M,-6.11%
"Jan 12, 2022",3.0832,2.9245,3.1053,2.9127,38.16M,5.43%
"Jan 11, 2022",2.9245,2.8135,2.944,2.7576,38.60M,3.93%
"Jan 10, 2022",2.814,2.9392,2.9717,2.6359,52.45M,-4.25%
"Jan 09, 2022",2.9389,2.9336,3.048,2.8433,38.43M,0.19%
"Jan 08, 2022",2.9333,3.0559,3.1343,2.8418,45.76M,-4.00%
"Jan 07, 2022",3.0556,3.3883,3.4315,3.0192,104.25M,-9.82%
"Jan 06, 2022",3.3884,2.9147,3.4372,2.789,139.22M,16.26%
"Jan 05, 2022",2.9145,3.1753,3.2666,2.6908,52.51M,-8.21%
"Jan 04, 2022",3.1753,3.2488,3.3031,3.132,24.82M,-2.26%
"Jan 03, 2022",3.2488,3.3375,3.3622,3.2118,21.10M,-2.69%
"Jan 02, 2022",3.3385,3.3474,3.3797,3.2719,18.51M,-0.26%
"Jan 01, 2022",3.3472,3.2688,3.3561,3.2633,17.42M,2.35%
"Dec 31, 2021",3.2704,3.2887,3.4182,3.1938,38.66M,-0.55%
"Dec 30, 2021",3.2886,3.2576,3.3672,3.1667,33.52M,1.05%
"Dec 29, 2021",3.2545,3.341,3.4622,3.2115,46.70M,-2.58%
"Dec 28, 2021",3.3408,3.7416,3.7417,3.2988,71.80M,-10.71%
"Dec 27, 2021",3.7416,3.8572,3.9683,3.7335,52.71M,-2.99%
"Dec 26, 2021",3.8569,3.7447,3.9342,3.6246,58.26M,2.99%
"Dec 25, 2021",3.7447,3.4989,3.8428,3.4749,66.24M,7.02%
"Dec 24, 2021",3.499,3.6807,3.8554,3.455,89.06M,-4.94%
"Dec 23, 2021",3.6807,3.2864,3.7441,3.2072,82.60M,12.01%
"Dec 22, 2021",3.286,3.2832,3.3883,3.2231,56.55M,0.08%
"Dec 21, 2021",3.2835,3.189,3.3243,3.1271,56.94M,2.98%
"Dec 20, 2021",3.1886,3.2598,3.3232,3.0285,71.25M,-2.18%
"Dec 19, 2021",3.2598,3.4339,3.6166,3.2488,79.62M,-5.08%
"Dec 18, 2021",3.4342,3.07,3.495,3.0272,80.63M,11.86%
"Dec 17, 2021",3.0701,3.1395,3.2232,2.9717,41.85M,-2.21%
"Dec 16, 2021",3.1395,3.3366,3.4218,3.1237,46.52M,-5.90%
"Dec 15, 2021",3.3363,3.1662,3.4086,2.9334,70.16M,5.37%
"Dec 14, 2021",3.1662,3.1685,3.2595,3.0022,53.12M,-0.08%
"Dec 13, 2021",3.1687,3.6254,3.6905,3.1101,56.41M,-12.59%
"Dec 12, 2021",3.6252,3.4705,3.6707,3.454,57.76M,4.48%
"Dec 11, 2021",3.4699,3.2314,3.4811,3.1673,45.62M,7.40%
"Dec 10, 2021",3.2309,3.4589,3.5964,3.2212,64.78M,-6.59%
"Dec 09, 2021",3.4589,3.7683,3.8941,3.4211,85.38M,-8.21%
"Dec 08, 2021",3.7681,3.8115,3.8362,3.562,71.93M,-1.14%
"Dec 07, 2021",3.8115,3.7709,4.1506,3.6691,98.45M,1.05%
"Dec 06, 2021",3.7717,3.6921,3.9176,3.2288,128.57M,2.14%
"Dec 05, 2021",3.6928,4.1155,4.1497,3.5126,113.50M,-10.28%
"Dec 04, 2021",4.1157,3.9022,4.2179,2.5887,277.98M,5.42%
"Dec 03, 2021",3.9043,4.4107,4.4326,3.7176,89.50M,-11.48%
"Dec 02, 2021",4.4105,4.5505,4.5505,4.2111,73.39M,-3.08%
"Dec 01, 2021",4.5508,4.6437,4.8143,4.4438,89.86M,-1.99%
"Nov 30, 2021",4.6432,4.8835,4.931,4.5398,104.65M,-4.92%
"Nov 29, 2021",4.8835,5.1412,5.228,4.8131,125.37M,-5.02%
"Nov 28, 2021",5.1415,4.7038,5.1477,4.3026,158.56M,9.31%
"Nov 27, 2021",4.7038,4.6558,4.9228,4.35,133.37M,1.07%
"Nov 26, 2021",4.6538,5.1908,5.4534,4.3917,248.16M,-10.42%
"Nov 25, 2021",5.195,5.167,5.8956,4.6903,433.20M,0.53%
"Nov 24, 2021",5.1675,4.0206,5.4874,3.9321,544.08M,28.43%
"Nov 23, 2021",4.0235,4.0904,4.3038,3.9216,268.52M,-1.64%
"Nov 22, 2021",4.0904,3.6579,4.1074,3.5303,232.24M,11.82%
"Nov 21, 2021",3.6581,4.0152,4.1091,3.612,136.84M,-8.89%
"Nov 20, 2021",4.0151,4.291,4.3572,3.8481,165.80M,-6.35%
"Nov 19, 2021",4.2871,3.749,4.3378,3.749,37.64M,14.40%
"Nov 18, 2021",3.7476,3.3518,3.975,3.2234,49.01M,11.78%
"Nov 17, 2021",3.3525,3.2388,3.5166,3.1214,25.70M,3.55%
"Nov 16, 2021",3.2375,3.2941,3.4305,2.7451,39.76M,-1.67%
"Nov 15, 2021",3.2925,3.2102,3.4966,3.1524,18.47M,2.59%
"Nov 14, 2021",3.2094,3.2439,3.3469,3.1018,18.55M,-1.06%
"Nov 13, 2021",3.2439,3.3084,3.7982,3.1499,56.69M,-1.86%
"Nov 12, 2021",3.3053,2.675,3.463,2.6345,65.62M,23.70%
"Nov 11, 2021",2.6719,2.4908,2.8466,2.4305,19.96M,7.06%
"Nov 10, 2021",2.4956,2.5483,2.8711,2.2045,33.69M,-2.07%
"Nov 09, 2021",2.5483,2.6934,2.7094,2.5096,14.06M,-5.39%
"Nov 08, 2021",2.6934,2.8229,2.8785,2.6582,13.59M,-4.59%
"Nov 07, 2021",2.8229,2.8118,2.9851,2.7273,19.92M,0.43%
"Nov 06, 2021",2.8108,2.5907,3.0681,2.5905,45.85M,8.50%
"Nov 05, 2021",2.5905,2.5046,2.7333,2.3382,33.14M,3.43%
"Nov 04, 2021",2.5045,2.8603,2.934,2.4163,26.94M,-12.44%
"Nov 03, 2021",2.8603,3.0952,3.179,2.7097,29.60M,-7.58%
"Nov 02, 2021",3.0951,3.0313,3.4448,2.9268,56.17M,2.10%
"Nov 01, 2021",3.0313,2.8861,3.5248,2.614,77.30M,4.80%
"Oct 31, 2021",2.8925,3.6047,4.182,2.5622,147.78M,-19.76%
"Oct 30, 2021",3.6047,1.3935,4.8572,1.2867,183.57M,158.67%
"Oct 29, 2021",1.3935,0.9248,1.4827,0.9232,86.15M,50.69%
"Oct 28, 2021",0.9248,0.7531,0.9975,0.7439,17.63M,22.75%
"Oct 27, 2021",0.7534,0.8145,0.8564,0.7141,8.31M,-7.49%
"Oct 26, 2021",0.8144,0.8093,0.856,0.799,4.27M,0.63%
"Oct 25, 2021",0.8093,0.7779,0.8106,0.7719,1.68M,4.03%
"Oct 24, 2021",0.7779,0.7938,0.7996,0.7541,1.79M,-2.00%
"Oct 23, 2021",0.7938,0.7907,0.7987,0.78,1.27M,0.40%
"Oct 22, 2021",0.7907,0.7882,0.813,0.776,2.27M,0.31%
"Oct 21, 2021",0.7882,0.8148,0.8316,0.7811,4.18M,-3.26%
"Oct 20, 2021",0.8148,0.7725,0.8429,0.7686,4.70M,5.47%
"Oct 19, 2021",0.7725,0.7481,0.7779,0.742,2.04M,3.26%
"Oct 18, 2021",0.7481,0.7651,0.771,0.7364,2.02M,-2.22%
"Oct 17, 2021",0.7651,0.8084,0.8127,0.7385,3.04M,-5.46%
"Oct 16, 2021",0.8093,0.7572,0.8628,0.7566,7.24M,6.88%
"Oct 15, 2021",0.7572,0.774,0.7759,0.7355,4.71M,-2.13%
"Oct 14, 2021",0.7737,0.7683,0.7887,0.7594,2.57M,0.71%
"Oct 13, 2021",0.7683,0.7532,0.7691,0.7317,2.76M,2.00%
"Oct 12, 2021",0.7532,0.7617,0.7617,0.712,3.63M,-1.12%
"Oct 11, 2021",0.7617,0.7686,0.7987,0.7449,3.72M,-0.89%
"Oct 10, 2021",0.7686,0.841,0.8412,0.7665,2.65M,-8.49%
"Oct 09, 2021",0.8399,0.8139,0.8399,0.7991,4.37M,3.23%
"Oct 08, 2021",0.8136,0.7717,0.8136,0.7695,3.99M,5.53%
"Oct 07, 2021",0.7709,0.7751,0.7805,0.747,2.98M,-0.53%
"Oct 06, 2021",0.775,0.7801,0.7936,0.7226,5.33M,-0.73%
"Oct 05, 2021",0.7807,0.7667,0.7839,0.7447,4.57M,1.79%
"Oct 04, 2021",0.767,0.7682,0.8283,0.7237,9.13M,-0.15%
"Oct 03, 2021",0.7681,0.752,0.7709,0.7386,2.77M,2.14%
"Oct 02, 2021",0.752,0.7529,0.7819,0.7388,4.12M,-0.12%
"Oct 01, 2021",0.7529,0.6889,0.7588,0.6794,5.00M,9.30%
"Sep 30, 2021",0.6889,0.6458,0.6972,0.6422,2.91M,6.68%
"Sep 29, 2021",0.6458,0.6173,0.6606,0.6162,4.34M,4.62%
"Sep 28, 2021",0.6173,0.6604,0.6828,0.6168,2.94M,-6.65%
"Sep 27, 2021",0.6612,0.7109,0.72,0.6612,2.17M,-7.20%
"Sep 26, 2021",0.7125,0.693,0.7575,0.6588,6.64M,2.81%
"Sep 25, 2021",0.693,0.7012,0.7124,0.6644,2.04M,-1.18%
"Sep 24, 2021",0.7012,0.7633,0.7661,0.6393,4.51M,-8.13%
"Sep 23, 2021",0.7633,0.7331,0.7764,0.7032,3.55M,4.13%
"Sep 22, 2021",0.7331,0.6125,0.7383,0.6012,3.24M,19.69%
"Sep 21, 2021",0.6125,0.678,0.6945,0.597,6.75M,-9.67%
"Sep 20, 2021",0.678,0.7988,0.8003,0.6661,6.66M,-15.12%
"Sep 19, 2021",0.7988,0.8225,0.8243,0.787,1.64M,-2.85%
"Sep 18, 2021",0.8223,0.815,0.8379,0.8075,1.53M,0.95%
"Sep 17, 2021",0.8146,0.8414,0.852,0.8041,2.30M,-3.19%
"Sep 16, 2021",0.8414,0.8613,0.8812,0.8284,2.42M,-2.31%
"Sep 15, 2021",0.8613,0.844,0.8614,0.8281,1.48M,2.09%
"Sep 14, 2021",0.8436,0.8232,0.859,0.81,1.90M,2.48%
"Sep 13, 2021",0.8232,0.8465,0.8518,0.7624,4.34M,-2.63%
"Sep 12, 2021",0.8454,0.8306,0.8562,0.813,1.86M,1.79%
"Sep 11, 2021",0.8306,0.8165,0.8514,0.814,1.63M,1.64%
"Sep 10, 2021",0.8171,0.8703,0.8991,0.7936,2.97M,-6.11%
"Sep 09, 2021",0.8703,0.8529,0.8934,0.8316,6.80M,2.04%
"Sep 08, 2021",0.8529,0.8317,0.8838,0.7562,13.48M,2.56%
"Sep 07, 2021",0.8316,1.0432,1.0432,0.7185,17.78M,-20.28%
"Sep 06, 2021",1.0432,1.0799,1.0799,1.0065,5.05M,-3.40%
"Sep 05, 2021",1.0799,1.0542,1.0812,1.0213,4.34M,2.44%
"Sep 04, 2021",1.0542,0.997,1.069,0.9932,6.12M,5.74%
"Sep 03, 2021",0.997,0.9653,1.0638,0.9434,8.88M,3.28%
"Sep 02, 2021",0.9653,0.98,0.9891,0.9514,5.94M,-1.53%
"Sep 01, 2021",0.9803,0.9421,0.9828,0.916,5.96M,4.06%
"Aug 31, 2021",0.9421,0.9473,0.9834,0.921,6.91M,-0.55%
"Aug 30, 2021",0.9472,1.0207,1.1052,0.937,12.39M,-7.19%
"Aug 29, 2021",1.0207,0.9224,1.0489,0.8796,12.17M,10.66%
"Aug 28, 2021",0.9224,0.9305,0.9422,0.9129,5.67M,-0.84%
"Aug 27, 2021",0.9302,0.8896,0.9349,0.8539,10.34M,4.60%
"Aug 26, 2021",0.8892,0.9556,0.9941,0.8577,17.83M,-6.75%
"Aug 25, 2021",0.9536,0.8543,0.9567,0.8314,12.10M,11.75%
"Aug 24, 2021",0.8533,0.9279,0.9715,0.8327,9.95M,-7.99%
"Aug 23, 2021",0.9274,0.8858,0.9274,0.8746,5.43M,4.70%
"Aug 22, 2021",0.8858,0.8764,0.9102,0.8459,4.72M,1.07%
"Aug 21, 2021",0.8764,0.8451,0.9461,0.8344,8.23M,3.71%
"Aug 20, 2021",0.8451,0.8208,0.8521,0.8038,4.34M,2.96%
"Aug 19, 2021",0.8208,0.7762,0.8208,0.759,4.37M,5.63%
"Aug 18, 2021",0.777,0.7995,0.8146,0.7508,5.60M,-2.81%
"Aug 17, 2021",0.7995,0.8479,0.8762,0.7973,8.39M,-5.84%
"Aug 16, 2021",0.849,0.8689,0.9143,0.8433,8.75M,-2.28%
"Aug 15, 2021",0.8689,0.8385,0.8696,0.8013,4.91M,3.62%
"Aug 14, 2021",0.8385,0.8417,0.8536,0.8045,5.64M,-0.39%
"Aug 13, 2021",0.8418,0.7996,0.8439,0.7863,4.86M,5.36%
"Aug 12, 2021",0.799,0.8226,0.8494,0.7621,6.84M,-2.89%
"Aug 11, 2021",0.8227,0.8278,0.8629,0.8083,8.55M,-0.62%
"Aug 10, 2021",0.8278,0.7567,0.8508,0.7417,11.06M,9.40%
"Aug 09, 2021",0.7567,0.7201,0.7677,0.6961,6.39M,5.08%
"Aug 08, 2021",0.7201,0.7721,0.7769,0.7102,7.31M,-6.79%
"Aug 07, 2021",0.7725,0.7475,0.7828,0.7358,6.69M,3.34%
"Aug 06, 2021",0.7475,0.7358,0.7584,0.7156,4.82M,1.67%
"Aug 05, 2021",0.7352,0.7283,0.7415,0.692,6.03M,1.10%
"Aug 04, 2021",0.7272,0.6939,0.7301,0.6805,4.70M,4.80%
"Aug 03, 2021",0.6939,0.6883,0.6981,0.6615,5.50M,0.81%
"Aug 02, 2021",0.6883,0.6845,0.711,0.6745,3.28M,0.56%
"Aug 01, 2021",0.6845,0.7204,0.7495,0.6761,4.95M,-4.94%
"Jul 31, 2021",0.72,0.7186,0.732,0.6982,3.22M,0.24%
"Jul 30, 2021",0.7183,0.705,0.7199,0.6764,3.83M,1.89%
"Jul 29, 2021",0.705,0.6887,0.7166,0.6711,5.38M,2.36%
"Jul 28, 2021",0.6887,0.696,0.7138,0.6715,7.47M,-1.08%
"Jul 27, 2021",0.6962,0.689,0.7306,0.6393,9.37M,1.04%
"Jul 26, 2021",0.689,0.7095,0.752,0.6726,9.30M,-2.89%
"Jul 25, 2021",0.7095,0.6879,0.7383,0.6759,9.05M,0.98%
"Jul 24, 2021",0.7026,0.6754,0.7359,0.6615,12.31M,4.04%
"Jul 23, 2021",0.6754,0.5897,0.6839,0.5823,12.33M,14.52%
"Jul 22, 2021",0.5897,0.5785,0.6038,0.5687,7.85M,1.93%
"Jul 21, 2021",0.5785,0.5166,0.5885,0.5033,6.92M,12.00%
"Jul 20, 2021",0.5166,0.5604,0.5643,0.4936,6.30M,-7.82%
"Jul 19, 2021",0.5604,0.613,0.6167,0.5587,4.50M,-8.59%
"Jul 18, 2021",0.613,0.6033,0.6497,0.5997,6.57M,1.68%
"Jul 17, 2021",0.6029,0.6078,0.618,0.5902,4.69M,-0.79%
"Jul 16, 2021",0.6078,0.6613,0.6844,0.6055,6.19M,-8.10%
"Jul 15, 2021",0.6613,0.713,0.7569,0.6428,9.77M,-7.25%
"Jul 14, 2021",0.713,0.6525,0.7455,0.5889,8.05M,9.26%
"Jul 13, 2021",0.6525,0.677,0.7089,0.6432,5.19M,-3.61%
"Jul 12, 2021",0.677,0.7433,0.7458,0.6664,4.99M,-8.92%
"Jul 11, 2021",0.7433,0.7497,0.7838,0.7204,7.13M,-0.78%
"Jul 10, 2021",0.7492,0.6948,0.7851,0.6836,13.27M,7.49%
"Jul 09, 2021",0.697,0.6414,0.7209,0.6018,11.18M,8.68%
"Jul 08, 2021",0.6414,0.7225,0.8433,0.6264,17.35M,-11.44%
"Jul 07, 2021",0.7242,0.6138,0.7892,0.609,13.97M,17.99%
"Jul 06, 2021",0.6138,0.5468,0.6324,0.5457,7.47M,12.25%
"Jul 05, 2021",0.5468,0.5828,0.5828,0.5302,5.12M,-6.18%
"Jul 04, 2021",0.5828,0.5604,0.5993,0.5604,4.76M,4.01%
"Jul 03, 2021",0.5604,0.5408,0.5607,0.5314,3.00M,3.61%
"Jul 02, 2021",0.5408,0.5507,0.5597,0.5105,3.27M,-1.89%
"Jul 01, 2021",0.5512,0.5789,0.596,0.5228,2.77M,-4.64%
"Jun 30, 2021",0.5781,0.5476,0.5814,0.5164,3.93M,5.43%
"Jun 29, 2021",0.5483,0.5057,0.5624,0.5045,2.55M,8.41%
"Jun 28, 2021",0.5057,0.4944,0.5157,0.4854,2.54M,2.30%
"Jun 27, 2021",0.4944,0.47,0.4963,0.4548,2.56M,5.18%
"Jun 26, 2021",0.47,0.4761,0.4884,0.4366,3.22M,-1.29%
"Jun 25, 2021",0.4761,0.5271,0.5447,0.4661,4.38M,-9.66%
"Jun 24, 2021",0.5271,0.5033,0.5509,0.4687,3.79M,4.73%
"Jun 23, 2021",0.5033,0.4372,0.5096,0.4158,5.43M,15.12%
"Jun 22, 2021",0.4372,0.4646,0.5085,0.3719,8.79M,-5.99%
"Jun 21, 2021",0.465,0.622,0.6253,0.462,8.27M,-25.24%
"Jun 20, 2021",0.622,0.6312,0.6357,0.5782,4.25M,-1.47%
"Jun 19, 2021",0.6312,0.6419,0.6541,0.6207,3.66M,-1.66%
"Jun 18, 2021",0.6419,0.6894,0.6894,0.6153,3.95M,-6.89%
"Jun 17, 2021",0.6894,0.7073,0.7311,0.6665,3.80M,-2.46%
"Jun 16, 2021",0.7068,0.7147,0.7579,0.6886,6.35M,-1.11%
"Jun 15, 2021",0.7147,0.7147,0.7395,0.6959,3.57M,0.00%
"Jun 14, 2021",0.7147,0.6915,0.7169,0.6737,5.04M,3.35%
"Jun 13, 2021",0.6915,0.6567,0.6968,0.6392,10.29M,5.50%
"Jun 12, 2021",0.6555,0.6934,0.6943,0.6278,17.38M,-5.47%
"Jun 11, 2021",0.6935,0.6956,0.7869,0.6735,31.06M,-0.34%
"Jun 10, 2021",0.6958,0.7373,0.7406,0.6771,13.13M,-5.63%
"Jun 09, 2021",0.7373,0.7113,0.7391,0.6637,45.41M,3.43%
"Jun 08, 2021",0.7129,0.7432,0.757,0.6287,21.41M,-4.06%
"Jun 07, 2021",0.743,0.8246,0.8357,0.7354,12.08M,-9.90%
"Jun 06, 2021",0.8247,0.8172,0.8311,0.8026,7.73M,0.92%
"Jun 05, 2021",0.8172,0.8149,0.8884,0.789,20.09M,0.28%
"Jun 04, 2021",0.8149,0.89,0.8999,0.7711,20.57M,-8.41%
"Jun 03, 2021",0.8897,0.8577,0.9034,0.84,13.42M,3.89%
"Jun 02, 2021",0.8565,0.8298,0.8747,0.8087,13.88M,3.22%
"Jun 01, 2021",0.8298,0.8496,0.8678,0.7997,35.43M,-2.37%
"May 31, 2021",0.8499,0.7813,0.8558,0.7402,16.32M,8.77%
"May 30, 2021",0.7814,0.7454,0.8317,0.692,17.21M,4.83%
"May 29, 2021",0.7454,0.8145,0.8425,0.6958,19.34M,-8.48%
"May 28, 2021",0.8145,0.8968,0.9451,0.7746,28.39M,-9.18%
"May 27, 2021",0.8968,1.006,1.0143,0.8569,34.32M,-10.86%
"May 26, 2021",1.006,0.7852,1.0081,0.7614,47.89M,28.12%
"May 25, 2021",0.7853,0.778,0.8457,0.7179,33.26M,0.93%
"May 24, 2021",0.778,0.6206,0.783,0.5879,51.86M,25.21%
"May 23, 2021",0.6213,0.7581,0.8014,0.4915,53.54M,-18.04%
"May 22, 2021",0.7581,0.8167,0.8226,0.6986,32.45M,-7.16%
"May 21, 2021",0.8166,0.9555,1.0033,0.704,38.47M,-14.67%
"May 20, 2021",0.957,0.7704,1.0082,0.6883,56.68M,24.22%
"May 19, 2021",0.7704,1.1247,1.1613,0.4899,88.08M,-31.56%
"May 18, 2021",1.1256,1.062,1.2609,1.0492,35.23M,5.99%
"May 17, 2021",1.0621,1.1808,1.1816,1.0139,34.16M,-10.06%
"May 16, 2021",1.1808,1.2029,1.2908,1.1031,20.69M,-1.92%
